Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Wuhan Institute of Technology (Institute of Chemical Technology),http://www.wit.edu.cn/,374,1355,2790,3688,934
Central University of Finance & Economics,http://www.cufe.edu.cn/,375,1358,1211,2578,1766
Meiji University,https://www.meiji.ac.jp/,376,1360,1119,1766,2071
United Nations University,https://unu.edu/,377,1364,338,1515,3258
Yamaguchi University,http://www.yamaguchi-u.ac.jp/,378,1366,1802,2166,1585
Indian Institute of Technology IIT Hyderabad,https://iith.ac.in/,379,1368,3349,838,1402
Firat University,http://www.firat.edu.tr/,380,1368,4608,638,1142
China Jiliang University,https://www.cjlu.edu.cn/,381,1371,2482,2912,1168
Soonchunhyang University,https://www.sch.ac.kr/,382,1375,2546,1919,1374
Soongsil University,https://ssu.ac.kr/,383,1376,2243,1486,1582
Naresuan University,https://www.nu.ac.th/,384,1376,1044,2019,2107
Shaanxi University of Science & Technology,http://www.sust.edu.cn/,385,1376,2638,2946,1135
Telkom University,https://telkomuniversity.ac.id/,386,1376,662,1595,2665
Universiti Utara Malaysia,http://www.uum.edu.my/,387,1381,3029,867,1493
Hallym University,https://www.hallym.ac.kr/,388,1384,4334,1173,1092
University of Kashan,https://kashanu.ac.ir/,389,1386,5086,1247,938
Interdisciplinary Center Herzliya,https://www.idc.ac.il/,390,1390,1692,795,2063
Tokyo Women's Medical University,http://www.twmu.ac.jp/,391,1391,2924,2002,1267
Eskişehir Osmangazi University,https://www.ogu.edu.tr/,392,1393,2404,691,1783
National Institute of Technology Tiruchirappalli,https://www.nitt.edu/,393,1394,4237,949,1179
Shandong University of Technology,https://www.sdut.edu.cn/,394,1397,1957,3257,1343
TOBB Economics and Technology University,https://www.etu.edu.tr/,395,1398,3960,1379,1148
University of Ryukyus,https://www.u-ryukyu.ac.jp/,396,1401,1880,1656,1727
Toho University,https://www.toho-u.ac.jp/,397,1402,1947,3157,1381
Selçuk University,https://www.selcuk.edu.tr/,398,1408,3607,782,1432
National Taiwan University of Science & Technology,https://www.ntust.edu.tw/,399,1409,1347,5963,740
Universiti Teknologi Petronas,https://www.utp.edu.my/,400,1410,5420,853,1001
Izmir Institute of Technology,https://iyte.edu.tr/,401,1411,3352,1069,1416
University of Pune,http://www.unipune.ac.in/,402,1417,3557,1015,1391
Kitasato University,https://www.kitasato-u.ac.jp/,403,1417,2621,2259,1355
(1) Jiangsu Normal University,http://www.jsnu.edu.cn/,404,1420,4260,2532,929
University of Yamanashi,https://www.yamanashi.ac.jp/,405,1422,2657,1431,1526
Suranaree University of Technology,http://www.sut.ac.th/,406,1423,1811,2131,1698
Chungbuk National University,https://www.chungbuk.ac.kr/,407,1424,4062,1438,1156
Universiti Tun Hussein Onn Malaysia,http://www.uthm.edu.my/,408,1428,3817,873,1385
Saitama University,http://www.saitama-u.ac.jp/,409,1435,2158,1532,1704
Zhejiang A & F University,https://www.zafu.edu.cn/,410,1437,2269,3318,1282
Karadeniz Technical University,https://www.ktu.edu.tr/,411,1438,3901,720,1440
Ondokuz Mayýs University,http://www.omu.edu.tr/,412,1438,2415,776,1854
Nagoya Institute of Technology,https://www.nitech.ac.jp/,413,1442,2248,1384,1722
Sookmyung Women's University,http://www.sookmyung.ac.kr/,414,1447,1392,2135,1954
Hamad Bin Khalifa University,https://www.hbku.edu.qa/,415,1448,4712,824,1181
Gebze Technological University,https://www.gtu.edu.tr/,416,1449,2189,968,1904
Umm Al Qura University,https://uqu.edu.sa/,417,1452,2814,957,1686
Wonkwang University,http://www.wku.ac.kr/,418,1454,1284,2593,1947
Texas A&M University at Qatar,https://www.qatar.tamu.edu/,419,1457,6572,1453,795
University of International Business & Economics,http://www.uibe.edu.cn/,420,1460,1111,3316,1914
Hebei University,https://www.hbu.edu.cn/,421,1465,2003,3862,1298
Sakarya University,https://www.sakarya.edu.tr/,422,1466,3023,812,1695
Kirikkale University,https://kku.edu.tr/,423,1468,1221,1260,2399
Duy Tan University,https://duytan.edu.vn/,424,1470,4821,1511,1047
Asian Institute of Technology Thailand,https://www.ait.ac.th/,425,1481,1286,1941,2193
Xi'An University of Architecture & Technology,http://www.xauat.edu.cn/,426,1486,1954,4383,1214
Kookmin University,https://www.kookmin.ac.kr/,427,1486,3158,1223,1572
Jichi Medical School,http://www.jichi.ac.jp/,428,1492,3792,2273,1169
Inner Mongolia University,https://www.imu.edu.cn/,429,1494,1546,3710,1587
Fukuoka University,https://www.fukuoka-u.ac.jp/,430,1496,2119,2423,1645
University of Sharjah,https://www.sharjah.ac.ae/,431,1502,5169,628,1244
International Institute of Information Technology Hyderabad,https://www.iiit.ac.in/,432,1504,2022,1399,1954
Saga University,http://www.saga-u.ac.jp/,433,1506,2566,2169,1559
Akdeniz University,https://www.akdeniz.edu.tr/,434,1508,3370,664,1726
Universiti Malaysia Perlis,https://www.unimap.edu.my/,435,1509,4697,868,1301
Anhui Normal University,https://www.ahnu.edu.cn/,436,1514,1878,3560,1514
(1) Incheon National University (University of Incheon),https://www.inu.ac.kr/,437,1517,4790,1188,1192
Anhui Agricultural University,http://www.ahau.edu.cn/,438,1523,2123,3950,1343
National Kaohsiung University of Science and Technology,https://www.nkust.edu.tw/,439,1526,2853,1958,1559
Tottori University,https://www.tottori-u.ac.jp/,440,1529,2679,1639,1698
University of Guilan,https://guilan.ac.ir/,441,1532,5858,1036,1071
Bahçeşehir Üniversitesi BAU,https://bau.edu.tr/,442,1535,4094,1351,1391
Postgraduate Institute of Medical Education & Research Chandigarh,https://pgimer.edu.in/,443,1543,5428,1012,1153
Nagoya City University,https://www.nagoya-cu.ac.jp/,444,1545,3380,1541,1534
Indian Institute of Technology IIT Gandhinagar,http://www.iitgn.ac.in/,445,1546,2694,1364,1783
American University of Sharjah,https://www.aus.edu/,446,1550,3519,716,1757
(1) Zhejiang Gongshang University,http://www.zjgsu.edu.cn/,447,1550,2128,4348,1288
Shimane University,https://www.shimane-u.ac.jp/,448,1552,2754,1828,1677
Jeju National University (Cheju),http://www.jejunu.ac.kr/,449,1556,4084,1495,1393
Chosun University,http://www.chosun.ac.kr/,450,1558,3845,1689,1414
Daegu Gyeongbuk Institute of Science & Technology,https://dgist.ac.kr/,451,1565,5540,749,1253
(1) Tianjin Medical University,http://www.tmu.edu.cn/,452,1567,6472,3499,654
National Yunlin University of Science & Technology,https://www.yuntech.edu.tw/,453,1572,2113,2049,1904
King Mongkut's University of Technology North Bangkok,https://www.kmutnb.ac.th/,454,1573,2109,1381,2091
Teikyo University,https://www.teikyo-u.ac.jp/,455,1573,3259,3032,1315
Istanbul Aydin University,https://www.aydin.edu.tr/,456,1575,5127,1632,1128
Guilin University of Electronic Technology,https://www.guet.edu.cn/,457,1576,3779,3699,1049
Sichuan Normal University,http://www.sicnu.edu.cn/,458,1582,2067,4271,1385
Fujita Health University,https://www.fujita-hu.ac.jp/,459,1582,3736,1704,1470
Indian Institute of Technology IIT Indore,http://www.iiti.ac.in/,460,1586,6196,1040,1090
King Khalid University,https://kku.edu.sa/,461,1590,5254,902,1313
Nippon Medical School,https://www.nms.ac.jp/,462,1590,3911,2120,1355
Hosei University,https://www.hosei.ac.jp/,463,1592,1384,2009,2357
An Najah National University,https://www.najah.edu/,464,1594,3049,1277,1804
Northeast Agricultural University,http://www.neau.edu.cn/,465,1601,2419,5191,1012
Hirosaki University,https://www.hirosaki-u.ac.jp/,466,1603,2555,2330,1722
Qufu Normal University,https://www.qfnu.edu.cn/,467,1609,2330,5963,706
Universiti Pendidikan Sultan Idris,https://www.upsi.edu.my/,468,1610,1542,1382,2471
Chuo University,https://www.chuo-u.ac.jp/,469,1615,1742,2007,2200
University of Agriculture Faisalabad,http://www.uaf.edu.pk/,470,1618,7325,933,1004
Lingnan University,https://www.ln.edu.hk/,471,1619,1532,1787,2377
Tianjin University of Science & Technology,https://www.tust.edu.cn/,472,1620,2523,4398,1258
Pamukkale University,https://www.pau.edu.tr/,473,1622,3464,807,1890
Indian Institute of Technology (Indian School of Mines) Dhanbad,https://www.iitism.ac.in/,474,1622,8833,970,840
University of Hyderabad,https://www.uohyd.ac.in/,475,1625,5073,963,1400
Suleyman Demirel University Turkey,https://w3.sdu.edu.tr/,476,1638,3999,880,1742
University of Dhaka,https://www.du.ac.bd/,477,1640,4120,941,1697
Kagawa University,https://www.kagawa-u.ac.jp/,478,1644,2933,2843,1578
Rikkyo University,https://english.rikkyo.ac.jp/,479,1646,1923,2303,2107
De La Salle University Manila,https://www.dlsu.edu.ph/,480,1646,3135,1249,1918
Institut Teknologi Bandung,https://www.itb.ac.id/,481,1650,839,5963,1396
Mersin University,http://www.mersin.edu.tr/,482,1651,5040,861,1490
Inha University,https://www.inha.ac.kr/,483,1652,2825,5963,662
University of Nottingham Malaysia,https://www.nottingham.edu.my/,484,1653,5050,1238,1396
Ochanomizu University,https://www.ocha.ac.jp/,485,1657,2710,3160,1602
Multimedia University,https://www.mmu.edu.my/,486,1660,3510,1034,1882
Kochi University,http://www.kochi-u.ac.jp/,487,1665,3027,2221,1742
I Shou University,https://www.isu.edu.tw/,488,1671,1908,3116,1978
University of Aizu,https://www.u-aizu.ac.jp/,489,1672,2797,1711,1960
Universiti Tunku Abdul Rahman,https://www.utar.edu.my/,490,1675,4616,929,1645
Hubei University of Technology,https://www.hbut.edu.cn/,491,1681,2446,4473,1411
Universiti Tenaga Nasional,https://www.uniten.edu.my/,492,1683,4541,1410,1551
University of Miyazaki,http://www.miyazaki-u.ac.jp/,493,1684,2862,2233,1841
Indian Institute of Technology (Banaras Hindu University) Varanasi,https://www.iitbhu.ac.in/,494,1688,6715,1201,1165
Tianjin Polytechnic University,https://www.tjpu.edu.cn/,495,1689,2233,5963,850
University of Colombo,https://cmb.ac.lk/,496,1692,2111,1070,2517
Kwansei Gakuin University,https://www.kwansei.ac.jp/,497,1694,2280,1765,2234
Çankaya University,http://www.cankaya.edu.tr/,498,1705,4475,2198,1447
Bangladesh University of Engineering and Technology,https://www.buet.ac.bd/,499,1708,4557,1089,1695
Kansai University,https://www.kansai-u.ac.jp/,500,1708,1706,1790,2538
International Islamic University Islamabad,https://iiu.edu.pk/,501,1710,5985,1418,1279
Zhejiang SCI-TECH University,http://www.zstu.edu.cn/,502,1710,2250,5963,874
Nagaoka University of Technology,https://www.nagaokaut.ac.jp/,503,1714,1962,2614,2206
Chaoyang University of Technology,https://web.cyut.edu.tw/,504,1715,1925,1265,2609
Ariel University,https://www.ariel.ac.il/,505,1715,5620,703,1572
Pondicherry University,https://www.pondiuni.edu.in/,506,1717,4680,1212,1637
Semnan University,https://semnan.ac.ir/,507,1718,7193,1084,1162
Özyeğin University,https://www.ozyegin.edu.tr/,508,1719,4624,1451,1602
Seoul National University of Science & Technology,http://en.seoultech.ac.kr/,509,1723,5842,1154,1404
University of Shizuoka,https://www.u-shizuoka-ken.ac.jp/,510,1723,4503,3052,1288
Anhui Medical University,http://www.ahmu.edu.cn/,511,1726,2293,5963,881
Showa University,https://www.showa-u.ac.jp/,512,1726,3897,2598,1555
Shahid Chamran University of Ahvaz,http://scu.ac.ir/,513,1729,4913,1125,1627
Shanghai Normal University,http://www.shnu.edu.cn/,514,1729,1641,5963,1066
Taibah University,https://taibahu.edu.sa/,515,1731,6282,1255,1303
Kyoto Prefectural University of Medicine,https://www.kpu-m.ac.jp/,516,1734,4697,2969,1267
Shanghai Ocean University (Shanghai Fisheries University),https://www.shou.edu.cn/,517,1738,4105,2905,1449
Lahore University of Management Sciences,https://lums.edu.pk/,518,1748,3108,1409,2117
Hongik University,http://www.hongik.ac.kr/,519,1751,4279,1736,1664
Henan Normal University (Xinxiang Teachers College),https://www.htu.edu.cn/,520,1752,2287,5963,912
Jikei University School of Medicine,http://www.jikei.ac.jp/,521,1752,4440,2785,1395
Lebanese American University,https://www.lau.edu.lb/,522,1756,3573,1284,2017
KIIT University Kalinga Institute of Industrial Technology,https://kiit.ac.in/,523,1759,5015,1357,1583
VNUHCM University of Technology,https://www.hcmut.edu.vn/,524,1763,3750,1655,1864
Bu Ali Sina University Hamedan,https://www.basu.ac.ir/,525,1763,5734,1097,1490
Kaohsiung Medical University,https://www.kmu.edu.tw/,526,1767,2060,5963,978
Dongguan University of Technology,https://www.dgut.edu.cn/,527,1769,3094,4444,1372
Kermanshah University of Medical Sciences,https://www.kums.ac.ir/,528,1771,7561,907,1230
Sophia University,https://www.sophia.ac.jp/,529,1771,1785,2152,2517
China Three Gorges University,http://www.ctgu.edu.cn/,530,1776,2277,5543,1175
Henan Polytechnic University,http://www.hpu.edu.cn/,531,1777,2191,5963,960
Shanghai University of Engineering Science,https://www.sues.edu.cn/,532,1779,2511,4381,1587
Malaviya National Institute of Technology,http://www.mnit.ac.in/,533,1782,6342,967,1447
Guangxi Normal University,https://www.gxnu.edu.cn/,534,1790,1647,5878,1230
Hankuk University of Foreign Studies,http://www.hufs.ac.kr/,535,1792,3010,1844,2134
Universiti Malaysia Sabah,https://www.ums.edu.my/,536,1801,4453,843,1981
Ahvaz Jundishapur University of Medical Sciences,https://www.ajums.ac.ir/,537,1815,7822,858,1298
Indian Institute of Technology Bhubaneswar,https://www.iitbbs.ac.in/,538,1820,6081,1301,1468
Jiangxi Normal University (National Chung Cheng University),http://www.jxnu.edu.cn/,539,1823,1837,5963,1126
Université Libanaise,https://www.ul.edu.lb/,540,1826,5880,1325,1510
Yangtze University,http://www.yangtzeu.edu.cn/,541,1826,1988,5520,1396
Toyohashi University of Technology,https://www.tut.ac.jp/,542,1832,2459,2386,2290
University of Engineering & Technology Lahore,https://uet.edu.pk/,543,1835,5090,1547,1655
Qilu University of Technology,http://www.qlu.edu.cn/,544,1839,5756,3482,1108
Kocaeli University,http://www.kocaeli.edu.tr/,545,1839,4768,905,1940
Government College University Faisalabad,https://gcuf.edu.pk/,546,1846,8421,1044,1198
Kazakh National University Al Farabi,https://www.kaznu.kz/,547,1849,4089,1437,2011
Imam Abdulrahman Bin Faisal University (University of Dammam),https://www.iau.edu.sa/,548,1851,8063,924,1310
Changsha University of Science & Technology,https://www.csust.edu.cn/,549,1852,2917,5963,896
University of Anatolia,https://www.anadolu.edu.tr/,550,1852,991,5963,1650
University of Bahrain,http://www.uob.edu.bh/,551,1854,2226,1730,2615
Burapha University,http://www.buu.ac.th/,552,1854,962,2575,3258
National Changhua University of Education,https://www.ncue.edu.tw/,553,1854,2383,3024,2214
Henan University of Science & Technology,https://www.haust.edu.cn/,554,1858,2054,5963,1108
Ibaraki University,https://www.ibaraki.ac.jp/,555,1859,2990,1909,2272
National Institute of Technology Calicut,http://www.nitc.ac.in/,556,1860,4215,1307,2031
Universiti Malaysia Sarawak,https://www.unimas.my/,557,1862,4220,1003,2146
Çanakkale Onsekyz Mart University,https://www.comu.edu.tr/,558,1862,3723,891,2349
Gaziosmanpaşa University,https://www.gop.edu.tr/,559,1864,6309,1151,1551
King Faisal University,https://mportal.kfu.edu.sa/,560,1864,4953,1030,1904
Hanoi University of Science and Technology,https://www.hust.edu.vn/,561,1866,1164,5963,1534
Heilongjiang University,http://www.hlju.edu.cn/,562,1870,2027,5963,1128
Guru Nanak Dev University,http://online.gndu.ac.in/,563,1873,6741,1150,1483
Indian Institute of Technology IIT Mandi,http://www.iitmandi.ac.in/,564,1874,3370,1432,2301
Yüzüncü Yil University,https://www.yyu.edu.tr/,565,1875,4428,997,2091
University of Madras,https://www.unom.ac.in/,566,1875,4466,1778,1835
Chungnam National University,http://plus.cnu.ac.kr/,567,1883,3496,5963,813
Srinakharinwirot University,https://www.swu.ac.th/,568,1885,1944,1959,2754
Başkent University,https://www.baskent.edu.tr/,569,1887,4012,1078,2245
Yazd University,https://yazd.ac.ir/,570,1888,7220,1205,1416
Sastra University,https://www.sastra.edu/,571,1890,6658,1155,1528
Université Saint Joseph de Beyrouth,https://www.usj.edu.lb/,572,1890,2914,2070,2318
Islamic Azad University Mashhad,https://www.mshdiau.ac.ir/,573,1894,3605,2426,1988
Panjab University,https://puchd.ac.in/,574,1898,4073,5963,742
Third Military Medical University,https://www.tmmu.edu.cn/,575,1901,4091,5963,740
Jawaharlal Nehru Centre for Advanced Scientific Research,http://www.jncasr.ac.in/,576,1901,5499,1243,1749
North University of China,http://www.nuc.edu.cn/,577,1906,2065,5963,1158
Cochin University of Science and Technology,https://www.cusat.ac.in/,578,1906,3233,1233,2462
Fukushima Medical University,https://www.fmu.ac.jp/,579,1906,4509,2737,1662
University of Peradeniya,http://www.pdn.ac.lk/,580,1906,5521,979,1835
National University of Sciences & Technology,https://nust.edu.pk/,581,1912,3632,5963,817
Universitas Bina Nusantara,https://binus.ac.id/,582,1912,1961,2472,2647
Urmia University,http://www.urmia.ac.ir/,583,1915,7640,1239,1374
Suan Sunandha Rajabhat University,https://ssru.ac.th/,584,1916,865,2323,3597
